"l_a []","l_b []","l_c []","wphi [deg]","wtheta [rad]","Freq [GHz]","dB(S(1,1)) []"
-0.497,0.8678,1.48911394,112.5,-0.0037,94.16,-25.338636418795
-0.497,0.8678,1.48911394,112.5,-0.0037,94.175,-25.6074824553417
-0.497,0.8678,1.48911394,112.5,-0.0037,94.19,-25.8728630930309
-0.497,0.8678,1.48911394,112.5,-0.0037,94.205,-26.1333405645852
-0.497,0.8678,1.48911394,112.5,-0.0037,94.22,-26.3874452039967
-0.497,0.8678,1.48911394,112.5,-0.0037,94.235,-26.6337102289886
-0.497,0.8678,1.48911394,112.5,-0.0037,94.25,-26.8707131894053
-0.497,0.8678,1.48911394,112.5,-0.0037,94.265,-27.0971227681293
-0.497,0.8678,1.48911394,112.5,-0.0037,94.28,-27.3117487742098
-0.497,0.8678,1.48911394,112.5,-0.0037,94.295,-27.5135923832019
-0.497,0.8678,1.48911394,112.5,-0.0037,94.31,-27.7018931113689
-0.497,0.8678,1.48911394,112.5,-0.0037,94.325,-27.8761688102363
-0.497,0.8678,1.48911394,112.5,-0.0037,94.34,-28.0362452442956
-0.497,0.8678,1.48911394,112.5,-0.0037,94.355,-28.1822725927358
-0.497,0.8678,1.48911394,112.5,-0.0037,94.37,-28.3147274160764
-0.497,0.8678,1.48911394,112.5,-0.0037,94.385,-28.434400072569
-0.497,0.8678,1.48911394,112.5,-0.0037,94.4,-28.5423690194077
-0.497,0.8678,1.48911394,112.5,-0.0037,94.415,-28.6399646509386
-0.497,0.8678,1.48911394,112.5,-0.0037,94.43,-28.7287261285738
-0.497,0.8678,1.48911394,112.5,-0.0037,94.445,-28.8103549604175
-0.497,0.8678,1.48911394,112.5,-0.0037,94.46,-28.8866689137117
-0.497,0.8678,1.48911394,112.5,-0.0037,94.475,-28.9595592956938
-0.497,0.8678,1.48911394,112.5,-0.0037,94.49,-29.030953869532
-0.497,0.8678,1.48911394,112.5,-0.0037,94.505,-29.1027868369616
-0.497,0.8678,1.48911394,112.5,-0.0037,94.52,-29.1769765458169
-0.497,0.8678,1.48911394,112.5,-0.0037,94.535,-29.2554109526883
-0.497,0.8678,1.48911394,112.5,-0.0037,94.55,-29.339940427075
-0.497,0.8678,1.48911394,112.5,-0.0037,94.565,-29.4323772255117
-0.497,0.8678,1.48911394,112.5,-0.0037,94.58,-29.5345008703449
-0.497,0.8678,1.48911394,112.5,-0.0037,94.595,-29.6480687052091
-0.497,0.8678,1.48911394,112.5,-0.0037,94.61,-29.7748310339171
-0.497,0.8678,1.48911394,112.5,-0.0037,94.625,-29.9165504531966
-0.497,0.8678,1.48911394,112.5,-0.0037,94.64,-30.0750252433206
-0.497,0.8678,1.48911394,112.5,-0.0037,94.655,-30.2521169756894
-0.497,0.8678,1.48911394,112.5,-0.0037,94.67,-30.4497828353319
-0.497,0.8678,1.48911394,112.5,-0.0037,94.685,-30.6701135532021
-0.497,0.8678,1.48911394,112.5,-0.0037,94.7,-30.9153783248955
-0.497,0.8678,1.48911394,112.5,-0.0037,94.715,-31.1880787015599
-0.497,0.8678,1.48911394,112.5,-0.0037,94.73,-31.4910142386871
-0.497,0.8678,1.48911394,112.5,-0.0037,94.745,-31.8273637719373
-0.497,0.8678,1.48911394,112.5,-0.0037,94.76,-32.2007876912014
-0.497,0.8678,1.48911394,112.5,-0.0037,94.775,-32.6155587002403
-0.497,0.8678,1.48911394,112.5,-0.0037,94.79,-33.0767315569433
-0.497,0.8678,1.48911394,112.5,-0.0037,94.805,-33.5903665626497
-0.497,0.8678,1.48911394,112.5,-0.0037,94.82,-34.1638275455476
-0.497,0.8678,1.48911394,112.5,-0.0037,94.835,-34.8061830437016
-0.497,0.8678,1.48911394,112.5,-0.0037,94.85,-35.5287486012116
-0.497,0.8678,1.48911394,112.5,-0.0037,94.865,-36.3458137941884
-0.497,0.8678,1.48911394,112.5,-0.0037,94.88,-37.2755808317381
-0.497,0.8678,1.48911394,112.5,-0.0037,94.895,-38.3412338694134
-0.497,0.8678,1.48911394,112.5,-0.0037,94.91,-39.5716153446172
-0.497,0.8678,1.48911394,112.5,-0.0037,94.925,-40.999320098822
-0.497,0.8678,1.48911394,112.5,-0.0037,94.94,-42.647876684662
-0.497,0.8678,1.48911394,112.5,-0.0037,94.955,-44.4783415171314
-0.497,0.8678,1.48911394,112.5,-0.0037,94.97,-46.2156381286284
-0.497,0.8678,1.48911394,112.5,-0.0037,94.985,-47.0834366098353
-0.497,0.8678,1.48911394,112.5,-0.0037,95,-46.3616230749719
-0.497,0.8678,1.48911394,112.5,-0.0037,95.015,-44.571246926228
-0.497,0.8678,1.48911394,112.5,-0.0037,95.03,-42.5748771655136
-0.497,0.8678,1.48911394,112.5,-0.0037,95.045,-40.7325666897516
-0.497,0.8678,1.48911394,112.5,-0.0037,95.06,-39.111177631518
-0.497,0.8678,1.48911394,112.5,-0.0037,95.075,-37.6931431770691
-0.497,0.8678,1.48911394,112.5,-0.0037,95.09,-36.4459668816837
-0.497,0.8678,1.48911394,112.5,-0.0037,95.105,-35.3396831917417
-0.497,0.8678,1.48911394,112.5,-0.0037,95.12,-34.3499454467645
-0.497,0.8678,1.48911394,112.5,-0.0037,95.135,-33.457599882485
-0.497,0.8678,1.48911394,112.5,-0.0037,95.15,-32.6476290299709
-0.497,0.8678,1.48911394,112.5,-0.0037,95.165,-31.9081751904715
-0.497,0.8678,1.48911394,112.5,-0.0037,95.18,-31.2297734220865
-0.497,0.8678,1.48911394,112.5,-0.0037,95.195,-30.6047777629167
-0.497,0.8678,1.48911394,112.5,-0.0037,95.21,-30.02693758439
-0.497,0.8678,1.48911394,112.5,-0.0037,95.225,-29.4910844640469
-0.497,0.8678,1.48911394,112.5,-0.0037,95.24,-28.9928990827659
-0.497,0.8678,1.48911394,112.5,-0.0037,95.255,-28.5287359862462
-0.497,0.8678,1.48911394,112.5,-0.0037,95.27,-28.0954904158768
-0.497,0.8678,1.48911394,112.5,-0.0037,95.285,-27.6904959890876
-0.497,0.8678,1.48911394,112.5,-0.0037,95.3,-27.3114452267196
-0.497,0.8678,1.48911394,112.5,-0.0037,95.315,-26.9563271758511
-0.497,0.8678,1.48911394,112.5,-0.0037,95.33,-26.6233779552585
-0.497,0.8678,1.48911394,112.5,-0.0037,95.345,-26.3110411653416
-0.497,0.8678,1.48911394,112.5,-0.0037,95.36,-26.017935898049
-0.497,0.8678,1.48911394,112.5,-0.0037,95.375,-25.7428306529022
-0.497,0.8678,1.48911394,112.5,-0.0037,95.39,-25.4846218794276
-0.497,0.8678,1.48911394,112.5,-0.0037,95.405,-25.2423161699988
-0.497,0.8678,1.48911394,112.5,-0.0037,95.42,-25.0150153518823
-0.497,0.8678,1.48911394,112.5,-0.0037,95.435,-24.801903895308
-0.497,0.8678,1.48911394,112.5,-0.0037,95.45,-24.6022381810759
-0.497,0.8678,1.48911394,112.5,-0.0037,95.465,-24.4153372676633
-0.497,0.8678,1.48911394,112.5,-0.0037,95.48,-24.2405748718342
-0.497,0.8678,1.48911394,112.5,-0.0037,95.495,-24.0773723341416
-0.497,0.8678,1.48911394,112.5,-0.0037,95.51,-23.9251923855861
-0.497,0.8678,1.48911394,112.5,-0.0037,95.525,-23.7835335671762
-0.497,0.8678,1.48911394,112.5,-0.0037,95.54,-23.6519251824761
-0.497,0.8678,1.48911394,112.5,-0.0037,95.555,-23.5299226862024
-0.497,0.8678,1.48911394,112.5,-0.0037,95.57,-23.4171034308186
-0.497,0.8678,1.48911394,112.5,-0.0037,95.585,-23.3130627089061
-0.497,0.8678,1.48911394,112.5,-0.0037,95.6,-23.2174100426424
-0.497,0.8678,1.48911394,112.5,-0.0037,95.615,-23.1297656835862
-0.497,0.8678,1.48911394,112.5,-0.0037,95.63,-23.0497572966411
-0.497,0.8678,1.48911394,112.5,-0.0037,95.645,-22.9770168119079
-0.497,0.8678,1.48911394,112.5,-0.0037,95.66,-22.9111774374049
-0.497,0.8678,1.48911394,112.5,-0.0037,95.675,-22.8518708345411
-0.497,0.8678,1.48911394,112.5,-0.0037,95.69,-22.7987244668783
-0.497,0.8678,1.48911394,112.5,-0.0037,95.705,-22.7513591411653
-0.497,0.8678,1.48911394,112.5,-0.0037,95.72,-22.7093867678143
-0.497,0.8678,1.48911394,112.5,-0.0037,95.735,-22.6724083758246
-0.497,0.8678,1.48911394,112.5,-0.0037,95.75,-22.6400124243973
-0.497,0.8678,1.48911394,112.5,-0.0037,95.765,-22.6117734598448
-0.497,0.8678,1.48911394,112.5,-0.0037,95.78,-22.5872511714717
-0.497,0.8678,1.48911394,112.5,-0.0037,95.795,-22.5659899033922
-0.497,0.8678,1.48911394,112.5,-0.0037,95.81,-22.5475186801992
-0.497,0.8678,1.48911394,112.5,-0.0037,95.825,-22.5313518023899
-0.497,0.8678,1.48911394,112.5,-0.0037,95.84,-22.5169900618703
-0.497,0.8678,1.48911394,112.5,-0.0037,95.855,-22.5039226181388
-0.497,0.8678,1.48911394,112.5,-0.0037,95.87,-22.4916295614713
-0.497,0.8678,1.48911394,112.5,-0.0037,95.885,-22.4795851703783
-0.497,0.8678,1.48911394,112.5,-0.0037,95.9,-22.4672618469138
-0.497,0.8678,1.48911394,112.5,-0.0037,95.915,-22.4541346856107
-0.497,0.8678,1.48911394,112.5,-0.0037,95.93,-22.4396866009306
-0.497,0.8678,1.48911394,112.5,-0.0037,95.945,-22.4234139056802
-0.497,0.8678,1.48911394,112.5,-0.0037,95.96,-22.4048322009121
-0.497,0.8678,1.48911394,112.5,-0.0037,95.975,-22.3834824088095
-0.497,0.8678,1.48911394,112.5,-0.0037,95.99,-22.3589367566123
-0.497,0.8678,1.48911394,112.5,-0.0037,96.005,-22.3308045043614
-0.497,0.8678,1.48911394,112.5,-0.0037,96.02,-22.2987372043825
-0.497,0.8678,1.48911394,112.5,-0.0037,96.035,-22.2624332875898
-0.497,0.8678,1.48911394,112.5,-0.0037,96.05,-22.2216417914905
-0.497,0.8678,1.48911394,112.5,-0.0037,96.065,-22.1761650767363
-0.497,0.8678,1.48911394,112.5,-0.0037,96.08,-22.1258604214786
-0.497,0.8678,1.48911394,112.5,-0.0037,96.095,-22.0706404328721
-0.497,0.8678,1.48911394,112.5,-0.0037,96.11,-22.0104722692144
-0.497,0.8678,1.48911394,112.5,-0.0037,96.125,-21.9453757203423
-0.497,0.8678,1.48911394,112.5,-0.0037,96.14,-21.8754202439996
-0.497,0.8678,1.48911394,112.5,-0.0037,96.155,-21.8007210983734
-0.497,0.8678,1.48911394,112.5,-0.0037,96.17,-21.7214347431348
-0.497,0.8678,1.48911394,112.5,-0.0037,96.185,-21.6377537015103
-0.497,0.8678,1.48911394,112.5,-0.0037,96.2,-21.5499010837022
-0.497,0.8678,1.48911394,112.5,-0.0037,96.215,-21.4581249680561
-0.497,0.8678,1.48911394,112.5,-0.0037,96.23,-21.3626928223459
-0.497,0.8678,1.48911394,112.5,-0.0037,96.245,-21.263886125624
-0.497,0.8678,1.48911394,112.5,-0.0037,96.26,-21.1619953238353
-0.497,0.8678,1.48911394,112.5,-0.0037,96.275,-21.0573152223553
-0.497,0.8678,1.48911394,112.5,-0.0037,96.29,-20.9501408881294
-0.497,0.8678,1.48911394,112.5,-0.0037,96.305,-20.840764105092
-0.497,0.8678,1.48911394,112.5,-0.0037,96.32,-20.7294704004611
-0.497,0.8678,1.48911394,112.5,-0.0037,96.335,-20.6165366372833
-0.497,0.8678,1.48911394,112.5,-0.0037,96.35,-20.5022291506859
-0.497,0.8678,1.48911394,112.5,-0.0037,96.365,-20.3868023917568
-0.497,0.8678,1.48911394,112.5,-0.0037,96.38,-20.2704980335632
-0.497,0.8678,1.48911394,112.5,-0.0037,96.395,-20.1535444880953
-0.497,0.8678,1.48911394,112.5,-0.0037,96.41,-20.0361567803077
-0.497,0.8678,1.48911394,112.5,-0.0037,96.425,-19.9185367253131
-0.497,0.8678,1.48911394,112.5,-0.0037,96.44,-19.8008733565573
-0.497,0.8678,1.48911394,112.5,-0.0037,96.455,-19.6833435559147
-0.497,0.8678,1.48911394,112.5,-0.0037,96.47,-19.5661128405896
-0.497,0.8678,1.48911394,112.5,-0.0037,96.485,-19.4493362661181
-0.497,0.8678,1.48911394,112.5,-0.0037,96.5,-19.3331594092786
-0.497,0.8678,1.48911394,112.5,-0.0037,96.515,-19.2177193991312
-0.497,0.8678,1.48911394,112.5,-0.0037,96.53,-19.1031459685218
-0.497,0.8678,1.48911394,112.5,-0.0037,96.545,-18.9895625021088
-0.497,0.8678,1.48911394,112.5,-0.0037,96.56,-18.8770870602291
-0.497,0.8678,1.48911394,112.5,-0.0037,96.575,-18.7658333607006
-0.497,0.8678,1.48911394,112.5,-0.0037,96.59,-18.6559117029591
-0.497,0.8678,1.48911394,112.5,-0.0037,96.605,-18.54742982079
-0.497,0.8678,1.48911394,112.5,-0.0037,96.62,-18.4404936513769
-0.497,0.8678,1.48911394,112.5,-0.0037,96.635,-18.3352080095242
-0.497,0.8678,1.48911394,112.5,-0.0037,96.65,-18.2316771567689
-0.497,0.8678,1.48911394,112.5,-0.0037,96.665,-18.130005255781
-0.497,0.8678,1.48911394,112.5,-0.0037,96.68,-18.030296701018
-0.497,0.8678,1.48911394,112.5,-0.0037,96.695,-17.9326563171492
-0.497,0.8678,1.48911394,112.5,-0.0037,96.71,-17.8371894173754
-0.497,0.8678,1.48911394,112.5,-0.0037,96.725,-17.7440017145349
-0.497,0.8678,1.48911394,112.5,-0.0037,96.74,-17.6531990788751
-0.497,0.8678,1.48911394,112.5,-0.0037,96.755,-17.56488713768
-0.497,0.8678,1.48911394,112.5,-0.0037,96.77,-17.4791707136225
-0.497,0.8678,1.48911394,112.5,-0.0037,96.785,-17.3961531008366
-0.497,0.8678,1.48911394,112.5,-0.0037,96.8,-17.3159351802976
-0.497,0.8678,1.48911394,112.5,-0.0037,96.815,-17.2386143791886
-0.497,0.8678,1.48911394,112.5,-0.0037,96.83,-17.1642834824962
-0.497,0.8678,1.48911394,112.5,-0.0037,96.845,-17.0930293090826
-0.497,0.8678,1.48911394,112.5,-0.0037,96.86,-17.0249312688347
-0.497,0.8678,1.48911394,112.5,-0.0037,96.875,-16.9600598220804
-0.497,0.8678,1.48911394,112.5,-0.0037,96.89,-16.8984748671255
-0.497,0.8678,1.48911394,112.5,-0.0037,96.905,-16.8402240863126
-0.497,0.8678,1.48911394,112.5,-0.0037,96.92,-16.7853412852068
-0.497,0.8678,1.48911394,112.5,-0.0037,96.935,-16.7338447631435
-0.497,0.8678,1.48911394,112.5,-0.0037,96.95,-16.6857357561733
-0.497,0.8678,1.48911394,112.5,-0.0037,96.965,-16.6409969951906
-0.497,0.8678,1.48911394,112.5,-0.0037,96.98,-16.5995914225162
-0.497,0.8678,1.48911394,112.5,-0.0037,96.995,-16.5614611092847
-0.497,0.8678,1.48911394,112.5,-0.0037,97.01,-16.5265264135586
-0.497,0.8678,1.48911394,112.5,-0.0037,97.025,-16.4946854151479
-0.497,0.8678,1.48911394,112.5,-0.0037,97.04,-16.4658136577294
-0.497,0.8678,1.48911394,112.5,-0.0037,97.055,-16.4397642221868
-0.497,0.8678,1.48911394,112.5,-0.0037,97.07,-16.4163681473714
-0.497,0.8678,1.48911394,112.5,-0.0037,97.085,-16.395435206019
-0.497,0.8678,1.48911394,112.5,-0.0037,97.1,-16.3767550346935
-0.497,0.8678,1.48911394,112.5,-0.0037,97.115,-16.3600986077499
-0.497,0.8678,1.48911394,112.5,-0.0037,97.13,-16.3452200367717
-0.497,0.8678,1.48911394,112.5,-0.0037,97.145,-16.3318586691037
-0.497,0.8678,1.48911394,112.5,-0.0037,97.16,-16.3197414522512
-0.497,0.8678,1.48911394,112.5,-0.0037,97.175,-16.3085855252862
-0.497,0.8678,1.48911394,112.5,-0.0037,97.19,-16.2981009941455
-0.497,0.8678,1.48911394,112.5,-0.0037,97.205,-16.287993844892
-0.497,0.8678,1.48911394,112.5,-0.0037,97.22,-16.277968947639
-0.497,0.8678,1.48911394,112.5,-0.0037,97.235,-16.2677331038325
-0.497,0.8678,1.48911394,112.5,-0.0037,97.25,-16.2569980908216
-0.497,0.8678,1.48911394,112.5,-0.0037,97.265,-16.2454836599553
-0.497,0.8678,1.48911394,112.5,-0.0037,97.28,-16.2329204476219
-0.497,0.8678,1.48911394,112.5,-0.0037,97.295,-16.2190527625002
-0.497,0.8678,1.48911394,112.5,-0.0037,97.31,-16.2036412166091
-0.497,0.8678,1.48911394,112.5,-0.0037,97.325,-16.1864651723284
-0.497,0.8678,1.48911394,112.5,-0.0037,97.34,-16.1673249822509
-0.497,0.8678,1.48911394,112.5,-0.0037,97.355,-16.1460440033491
-0.497,0.8678,1.48911394,112.5,-0.0037,97.37,-16.1224703713779
-0.497,0.8678,1.48911394,112.5,-0.0037,97.385,-16.096478525565
-0.497,0.8678,1.48911394,112.5,-0.0037,97.4,-16.0679704773904
-0.497,0.8678,1.48911394,112.5,-0.0037,97.415,-16.0368768205399
-0.497,0.8678,1.48911394,112.5,-0.0037,97.43,-16.0031574819048
-0.497,0.8678,1.48911394,112.5,-0.0037,97.445,-15.9668022157379
-0.497,0.8678,1.48911394,112.5,-0.0037,97.46,-15.9278308447762
-0.497,0.8678,1.48911394,112.5,-0.0037,97.475,-15.8862932532845
-0.497,0.8678,1.48911394,112.5,-0.0037,97.49,-15.8422691376116
-0.497,0.8678,1.48911394,112.5,-0.0037,97.505,-15.7958675200102
-0.497,0.8678,1.48911394,112.5,-0.0037,97.52,-15.7472260312412
-0.497,0.8678,1.48911394,112.5,-0.0037,97.535,-15.6965099669432
-0.497,0.8678,1.48911394,112.5,-0.0037,97.55,-15.6439111220257
-0.497,0.8678,1.48911394,112.5,-0.0037,97.565,-15.5896464065803
-0.497,0.8678,1.48911394,112.5,-0.0037,97.58,-15.5339562461408
-0.497,0.8678,1.48911394,112.5,-0.0037,97.595,-15.4771027687516
-0.497,0.8678,1.48911394,112.5,-0.0037,97.61,-15.419367781376
-0.497,0.8678,1.48911394,112.5,-0.0037,97.625,-15.3610505388798
-0.497,0.8678,1.48911394,112.5,-0.0037,97.64,-15.3024653102953
-0.497,0.8678,1.48911394,112.5,-0.0037,97.655,-15.2439387494454
-0.497,0.8678,1.48911394,112.5,-0.0037,97.67,-15.1858070803472
-0.497,0.8678,1.48911394,112.5,-0.0037,97.685,-15.128413112144
-0.497,0.8678,1.48911394,112.5,-0.0037,97.7,-15.0721031035833
-0.497,0.8678,1.48911394,112.5,-0.0037,97.715,-15.017223503105
-0.497,0.8678,1.48911394,112.5,-0.0037,97.73,-14.9641175972249
-0.497,0.8678,1.48911394,112.5,-0.0037,97.745,-14.9131221067584
-0.497,0.8678,1.48911394,112.5,-0.0037,97.76,-14.8645637771301
-0.497,0.8678,1.48911394,112.5,-0.0037,97.775,-14.8187560151121
-0.497,0.8678,1.48911394,112.5,-0.0037,97.79,-14.7759956293162
-0.497,0.8678,1.48911394,112.5,-0.0037,97.805,-14.7365597351572
-0.497,0.8678,1.48911394,112.5,-0.0037,97.82,-14.7007028863582
-0.497,0.8678,1.48911394,112.5,-0.0037,97.835,-14.6686544940212
-0.497,0.8678,1.48911394,112.5,-0.0037,97.85,-14.6406165906272
-0.497,0.8678,1.48911394,112.5,-0.0037,97.865,-14.616761989986
-0.497,0.8678,1.48911394,112.5,-0.0037,97.88,-14.5972328852674
-0.497,0.8678,1.48911394,112.5,-0.0037,97.895,-14.5821399161163
-0.497,0.8678,1.48911394,112.5,-0.0037,97.91,-14.5715617229976
-0.497,0.8678,1.48911394,112.5,-0.0037,97.925,-14.5655449929505
-0.497,0.8678,1.48911394,112.5,-0.0037,97.94,-14.5641049866065
-0.497,0.8678,1.48911394,112.5,-0.0037,97.955,-14.5672265223959
-0.497,0.8678,1.48911394,112.5,-0.0037,97.97,-14.5748653810796
-0.497,0.8678,1.48911394,112.5,-0.0037,97.985,-14.5869500827441
-0.497,0.8678,1.48911394,112.5,-0.0037,98,-14.6033839796995
-0.497,0.8678,1.48911394,135,-0.0037,92,-15.3532962836031
-0.497,0.8678,1.48911394,135,-0.0037,92.015,-15.4813894417596
-0.497,0.8678,1.48911394,135,-0.0037,92.03,-15.6024113089566
-0.497,0.8678,1.48911394,135,-0.0037,92.045,-15.7157317162082
-0.497,0.8678,1.48911394,135,-0.0037,92.06,-15.8207080091195
-0.497,0.8678,1.48911394,135,-0.0037,92.075,-15.9166953649943
-0.497,0.8678,1.48911394,135,-0.0037,92.09,-16.003059374929
-0.497,0.8678,1.48911394,135,-0.0037,92.105,-16.0791909163294
-0.497,0.8678,1.48911394,135,-0.0037,92.12,-16.1445232238841
-0.497,0.8678,1.48911394,135,-0.0037,92.135,-16.1985509269641
-0.497,0.8678,1.48911394,135,-0.0037,92.15,-16.2408506662824
-0.497,0.8678,1.48911394,135,-0.0037,92.165,-16.2711027439643
-0.497,0.8678,1.48911394,135,-0.0037,92.18,-16.2891131135707
-0.497,0.8678,1.48911394,135,-0.0037,92.195,-16.2948348960822
-0.497,0.8678,1.48911394,135,-0.0037,92.21,-16.2883885292511
-0.497,0.8678,1.48911394,135,-0.0037,92.225,-16.2700796318658
-0.497,0.8678,1.48911394,135,-0.0037,92.24,-16.2404136953675
-0.497,0.8678,1.48911394,135,-0.0037,92.255,-16.2001067985957
-0.497,0.8678,1.48911394,135,-0.0037,92.27,-16.1500916645959
-0.497,0.8678,1.48911394,135,-0.0037,92.285,-16.0915185227907
-0.497,0.8678,1.48911394,135,-0.0037,92.3,-16.0257503849299
-0.497,0.8678,1.48911394,135,-0.0037,92.315,-15.9543524722333
-0.497,0.8678,1.48911394,135,-0.0037,92.33,-15.8790756361079
-0.497,0.8678,1.48911394,135,-0.0037,92.345,-15.8018337008068
-0.497,0.8678,1.48911394,135,-0.0037,92.36,-15.7246747425367
-0.497,0.8678,1.48911394,135,-0.0037,92.375,-15.6497464365681
-0.497,0.8678,1.48911394,135,-0.0037,92.39,-15.5792557875624
-0.497,0.8678,1.48911394,135,-0.0037,92.405,-15.5154238391749
-0.497,0.8678,1.48911394,135,-0.0037,92.42,-15.4604363502025
-0.497,0.8678,1.48911394,135,-0.0037,92.435,-15.4163919104215
-0.497,0.8678,1.48911394,135,-0.0037,92.45,-15.3852494978999
-0.497,0.8678,1.48911394,135,-0.0037,92.465,-15.3687779639506
-0.497,0.8678,1.48911394,135,-0.0037,92.48,-15.3685102620594
-0.497,0.8678,1.48911394,135,-0.0037,92.495,-15.3857053035239
-0.497,0.8678,1.48911394,135,-0.0037,92.51,-15.4213200462377
-0.497,0.8678,1.48911394,135,-0.0037,92.525,-15.4759937840476
-0.497,0.8678,1.48911394,135,-0.0037,92.54,-15.5500456575302
-0.497,0.8678,1.48911394,135,-0.0037,92.555,-15.643485279031
-0.497,0.8678,1.48911394,135,-0.0037,92.57,-15.7560352269071
-0.497,0.8678,1.48911394,135,-0.0037,92.585,-15.8871631926491
-0.497,0.8678,1.48911394,135,-0.0037,92.6,-16.036120899482
-0.497,0.8678,1.48911394,135,-0.0037,92.615,-16.2019866248129
-0.497,0.8678,1.48911394,135,-0.0037,92.63,-16.3837082477566
-0.497,0.8678,1.48911394,135,-0.0037,92.645,-16.5801441384141
-0.497,0.8678,1.48911394,135,-0.0037,92.66,-16.7900997998414
-0.497,0.8678,1.48911394,135,-0.0037,92.675,-17.0123588495105
-0.497,0.8678,1.48911394,135,-0.0037,92.69,-17.2457075823747
-0.497,0.8678,1.48911394,135,-0.0037,92.705,-17.4889529201141
-0.497,0.8678,1.48911394,135,-0.0037,92.72,-17.7409339822878
-0.497,0.8678,1.48911394,135,-0.0037,92.735,-18.0005278064288
-0.497,0.8678,1.48911394,135,-0.0037,92.75,-18.2666499087352
-0.497,0.8678,1.48911394,135,-0.0037,92.765,-18.5382504405996
-0.497,0.8678,1.48911394,135,-0.0037,92.78,-18.814306689291
-0.497,0.8678,1.48911394,135,-0.0037,92.795,-19.0938126235035
-0.497,0.8678,1.48911394,135,-0.0037,92.81,-19.3757661224795
-0.497,0.8678,1.48911394,135,-0.0037,92.825,-19.6591544724034
-0.497,0.8678,1.48911394,135,-0.0037,92.84,-19.942938682383
-0.497,0.8678,1.48911394,135,-0.0037,92.855,-20.2260371768747
-0.497,0.8678,1.48911394,135,-0.0037,92.87,-20.5073094702006
-0.497,0.8678,1.48911394,135,-0.0037,92.885,-20.7855405261571
-0.497,0.8678,1.48911394,135,-0.0037,92.9,-21.0594266509331
-0.497,0.8678,1.48911394,135,-0.0037,92.915,-21.3275639531224
-0.497,0.8678,1.48911394,135,-0.0037,92.93,-21.5884406134024
-0.497,0.8678,1.48911394,135,-0.0037,92.945,-21.8404344084769
-0.497,0.8678,1.48911394,135,-0.0037,92.96,-22.0818170835411
-0.497,0.8678,1.48911394,135,-0.0037,92.975,-22.3107672029217
-0.497,0.8678,1.48911394,135,-0.0037,92.99,-22.5253929550613
-0.497,0.8678,1.48911394,135,-0.0037,93.005,-22.7237659691109
-0.497,0.8678,1.48911394,135,-0.0037,93.02,-22.9039664567824
-0.497,0.8678,1.48911394,135,-0.0037,93.035,-23.0641389101989
-0.497,0.8678,1.48911394,135,-0.0037,93.05,-23.2025562242426
-0.497,0.8678,1.48911394,135,-0.0037,93.065,-23.3176886269047
-0.497,0.8678,1.48911394,135,-0.0037,93.08,-23.4082724455122
-0.497,0.8678,1.48911394,135,-0.0037,93.095,-23.4733728218437
-0.497,0.8678,1.48911394,135,-0.0037,93.11,-23.5124343113638
-0.497,0.8678,1.48911394,135,-0.0037,93.125,-23.5253140463916
-0.497,0.8678,1.48911394,135,-0.0037,93.14,-23.5122938000125
-0.497,0.8678,1.48911394,135,-0.0037,93.155,-23.4740696192132
-0.497,0.8678,1.48911394,135,-0.0037,93.17,-23.4117202800838
-0.497,0.8678,1.48911394,135,-0.0037,93.185,-23.3266581610338
-0.497,0.8678,1.48911394,135,-0.0037,93.2,-23.220567806262
-0.497,0.8678,1.48911394,135,-0.0037,93.215,-23.0953382176684
-0.497,0.8678,1.48911394,135,-0.0037,93.23,-22.9529947531492
-0.497,0.8678,1.48911394,135,-0.0037,93.245,-22.7956356037542
-0.497,0.8678,1.48911394,135,-0.0037,93.26,-22.6253764661329
-0.497,0.8678,1.48911394,135,-0.0037,93.275,-22.4443055320591
-0.497,0.8678,1.48911394,135,-0.0037,93.29,-22.2544495379734
-0.497,0.8678,1.48911394,135,-0.0037,93.305,-22.0577505137169
-0.497,0.8678,1.48911394,135,-0.0037,93.32,-21.8560521035811
-0.497,0.8678,1.48911394,135,-0.0037,93.335,-21.651093891999
-0.497,0.8678,1.48911394,135,-0.0037,93.35,-21.4445119931198
-0.497,0.8678,1.48911394,135,-0.0037,93.365,-21.2378441831534
-0.497,0.8678,1.48911394,135,-0.0037,93.38,-21.0325379939674
-0.497,0.8678,1.48911394,135,-0.0037,93.395,-20.8299603864062
-0.497,0.8678,1.48911394,135,-0.0037,93.41,-20.6314078397064
-0.497,0.8678,1.48911394,135,-0.0037,93.425,-20.4381159032094
-0.497,0.8678,1.48911394,135,-0.0037,93.44,-20.2512674459092
-0.497,0.8678,1.48911394,135,-0.0037,93.455,-20.0719990057693
